model_file,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives
['portfolio6']_16input_512entry_2hash_32bpi.pickle.lzma,59.365404298874104,0.5,0.4332493702770781,0.4642375168690958,172,172,225
['portfolio6']_16input_512entry_2hash_64bpi.pickle.lzma,58.853633572159666,0.49240121580547114,0.4080604534005038,0.4462809917355372,162,167,235
['portfolio6']_16input_512entry_3hash_16bpi.pickle.lzma,62.12896622313203,0.5365853658536586,0.4987405541561713,0.5169712793733682,198,171,199
['portfolio6']_16input_512entry_3hash_32bpi.pickle.lzma,59.46775844421699,0.5017182130584192,0.3677581863979849,0.4244186046511628,146,145,251
['portfolio6']_16input_512entry_3hash_64bpi.pickle.lzma,54.350051177072665,0.4356955380577428,0.4181360201511335,0.4267352185089974,166,215,231
['portfolio6']_16input_512entry_4hash_16bpi.pickle.lzma,58.341862845445235,0.48554913294797686,0.42317380352644834,0.45222072678331093,168,178,229
['portfolio6']_16input_512entry_4hash_32bpi.pickle.lzma,61.10542476970318,0.5223097112860893,0.5012594458438288,0.5115681233933161,199,182,198
['portfolio6']_16input_512entry_4hash_64bpi.pickle.lzma,59.877175025588535,0.5068119891008175,0.46851385390428213,0.4869109947643979,186,181,211
['portfolio6']_32input_1024entry_1hash_16bpi.pickle.lzma,51.074718526100305,0.39425587467362927,0.380352644836272,0.3871794871794872,151,232,246
['portfolio6']_32input_1024entry_1hash_32bpi.pickle.lzma,52.50767656090072,0.4176904176904177,0.4282115869017632,0.42288557213930345,170,237,227
['portfolio6']_32input_1024entry_1hash_64bpi.pickle.lzma,53.940634595701134,0.43116883116883115,0.4181360201511335,0.4245524296675192,166,219,231
['portfolio6']_32input_1024entry_2hash_16bpi.pickle.lzma,50.46059365404298,0.39518072289156625,0.41309823677581864,0.4039408866995074,164,251,233
['portfolio6']_32input_1024entry_2hash_32bpi.pickle.lzma,53.735926305015354,0.43498817966903075,0.4634760705289673,0.44878048780487806,184,239,213
['portfolio6']_32input_1024entry_2hash_64bpi.pickle.lzma,51.17707267144319,0.4166666666666667,0.5037783375314862,0.4561003420752565,200,280,197
['portfolio6']_32input_1024entry_3hash_16bpi.pickle.lzma,54.14534288638689,0.432,0.4080604534005038,0.4196891191709844,162,213,235
['portfolio6']_32input_1024entry_3hash_32bpi.pickle.lzma,50.358239508700095,0.39215686274509803,0.40302267002518893,0.39751552795031053,160,248,237
['portfolio6']_32input_1024entry_3hash_64bpi.pickle.lzma,53.22415557830092,0.42822966507177035,0.4508816120906801,0.43926380368098156,179,239,218
['portfolio6']_32input_1024entry_4hash_16bpi.pickle.lzma,52.098259979529175,0.4092071611253197,0.40302267002518893,0.40609137055837563,160,231,237
['portfolio6']_32input_1024entry_4hash_32bpi.pickle.lzma,53.32650972364381,0.4275184275184275,0.43828715365239296,0.43283582089552236,174,233,223
['portfolio6']_32input_1024entry_4hash_64bpi.pickle.lzma,54.96417604912999,0.4519015659955257,0.5088161209068011,0.4786729857819905,202,245,195
['portfolio6']_32input_2048entry_1hash_16bpi.pickle.lzma,49.53940634595701,0.37027027027027026,0.345088161209068,0.35723598435462844,137,233,260
['portfolio6']_32input_2048entry_1hash_32bpi.pickle.lzma,53.22415557830092,0.42924528301886794,0.45843828715365237,0.44336175395858707,182,242,215
['portfolio6']_32input_2048entry_1hash_64bpi.pickle.lzma,54.65711361310133,0.44933920704845814,0.5138539042821159,0.47943595769682723,204,250,193
['portfolio6']_32input_2048entry_2hash_16bpi.pickle.lzma,52.917093142272265,0.41732283464566927,0.4005037783375315,0.4087403598971722,159,222,238
