portfolio_index,model_file,input_bits,entry_count,hash_count,bpi_count,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives,eval_time_sec,error
2,['portfolio6']_8input_256entry_20hash_32bpi.pickle.lzma,8,256,20,32,64.4851,0.444,0.6442,0.5257,860,1077,475,5.5952,
2,['portfolio6']_8input_4096entry_20hash_16bpi.pickle.lzma,8,4096,20,16,62.9291,0.4269,0.6232,0.5067,832,1117,503,5.8213,
2,['portfolio6']_4input_256entry_3hash_8bpi.pickle.lzma,4,256,3,8,64.1419,0.4414,0.6539,0.527,873,1105,462,3.2273,
2,['portfolio6']_8input_2048entry_2hash_32bpi.pickle.lzma,8,2048,2,32,62.9062,0.425,0.6067,0.4998,810,1096,525,7.9502,
1,['portfolio6']_8input_2048entry_3hash_256bpi.pickle.lzma,8,2048,3,256,62.1881,0.5149,0.6333,0.568,259,244,150,44.486,
2,['portfolio6']_4input_4096entry_5hash_16bpi.pickle.lzma,4,4096,5,16,63.0435,0.4294,0.6382,0.5134,852,1132,483,9.7115,
0,['portfolio6']_4input_4096entry_3hash_128bpi.pickle.lzma,4,4096,3,128,63.4492,0.45,0.6821,0.5423,1283,1568,598,125.1296,
2,['portfolio6']_8input_256entry_4hash_64bpi.pickle.lzma,8,256,4,64,63.1579,0.4269,0.6015,0.4994,803,1078,532,19.4956,
2,['portfolio6']_8input_128entry_1hash_64bpi.pickle.lzma,8,128,1,64,62.5629,0.4258,0.6472,0.5137,864,1165,471,15.7798,
2,['portfolio6']_8input_2048entry_5hash_64bpi.pickle.lzma,8,2048,5,64,63.0206,0.4282,0.6277,0.5091,838,1119,497,31.3499,
2,['portfolio6']_8input_512entry_5hash_16bpi.pickle.lzma,8,512,5,16,63.3181,0.4314,0.6315,0.5126,843,1111,492,6.7875,
2,['portfolio6']_8input_512entry_4hash_16bpi.pickle.lzma,8,512,4,16,63.7986,0.4354,0.624,0.5129,833,1080,502,5.6453,
2,['portfolio6']_4input_128entry_3hash_4bpi.pickle.lzma,4,128,3,4,63.5469,0.4343,0.639,0.5171,853,1111,482,3.1946,
2,['portfolio6']_4input_256entry_2hash_8bpi.pickle.lzma,4,256,2,8,62.3112,0.4253,0.6652,0.5188,888,1200,447,4.2339,
1,['portfolio6']_4input_4096entry_3hash_128bpi.pickle.lzma,4,4096,3,128,62.8599,0.5212,0.6626,0.5834,271,249,138,58.1092,
2,['portfolio6']_4input_256entry_10hash_16bpi.pickle.lzma,4,256,10,16,63.1121,0.4299,0.6367,0.5133,850,1127,485,5.9067,
2,['portfolio6']_8input_256entry_2hash_64bpi.pickle.lzma,8,256,2,64,62.7231,0.4278,0.6524,0.5168,871,1165,464,18.001,
2,['portfolio6']_4input_128entry_4hash_16bpi.pickle.lzma,4,128,4,16,62.6316,0.4262,0.6442,0.513,860,1158,475,8.2629,
2,['portfolio6']_4input_4096entry_2hash_32bpi.pickle.lzma,4,4096,2,32,62.6773,0.4269,0.6479,0.5147,865,1161,470,19.9738,
2,['portfolio6']_8input_1024entry_10hash_32bpi.pickle.lzma,8,1024,10,32,62.6316,0.4275,0.6584,0.5184,879,1177,456,10.3997,
2,['portfolio6']_8input_256entry_20hash_64bpi.pickle.lzma,8,256,20,64,62.8833,0.429,0.6494,0.5167,867,1154,468,17.2922,
2,['portfolio6']_8input_1024entry_4hash_32bpi.pickle.lzma,8,1024,4,32,62.54,0.4261,0.6517,0.5153,870,1172,465,6.5051,
2,['portfolio6']_8input_1024entry_4hash_128bpi.pickle.lzma,8,1024,4,128,63.4554,0.4323,0.6262,0.5115,836,1098,499,83.0649,
2,['portfolio6']_4input_2048entry_3hash_32bpi.pickle.lzma,4,2048,3,32,62.1968,0.423,0.6524,0.5133,871,1188,464,10.5685,
2,['portfolio6']_8input_2048entry_10hash_64bpi.pickle.lzma,8,2048,10,64,62.4256,0.4246,0.6472,0.5128,864,1171,471,30.4158,
2,['portfolio6']_4input_4096entry_20hash_4bpi.pickle.lzma,4,4096,20,4,62.9977,0.4324,0.6757,0.5273,902,1184,433,5.066,
2,['portfolio6']_8input_512entry_2hash_16bpi.pickle.lzma,8,512,2,16,62.6316,0.4275,0.6584,0.5184,879,1177,456,6.6812,
2,['portfolio6']_4input_1024entry_2hash_32bpi.pickle.lzma,4,1024,2,32,62.4485,0.4264,0.6644,0.5195,887,1193,448,12.354,
2,['portfolio6']_8input_512entry_4hash_64bpi.pickle.lzma,8,512,4,64,62.5629,0.4274,0.6637,0.52,886,1187,449,19.0301,
2,['portfolio6']_8input_1024entry_5hash_128bpi.pickle.lzma,8,1024,5,128,61.6018,0.4132,0.6112,0.4931,816,1159,519,82.7912,
2,['portfolio6']_8input_4096entry_1hash_32bpi.pickle.lzma,8,4096,1,32,62.9062,0.4316,0.6757,0.5267,902,1188,433,6.7238,
2,['portfolio6']_16input_256entry_20hash_128bpi.pickle.lzma,16,256,20,128,63.1121,0.4311,0.6487,0.5179,866,1143,469,70.7939,
2,['portfolio6']_4input_128entry_2hash_32bpi.pickle.lzma,4,128,2,32,62.6773,0.4288,0.6682,0.5224,892,1188,443,7.451,
2,['portfolio6']_4input_512entry_20hash_32bpi.pickle.lzma,4,512,20,32,62.6773,0.4287,0.6667,0.5218,890,1186,445,8.0247,
2,['portfolio6']_8input_512entry_20hash_128bpi.pickle.lzma,8,512,20,128,62.6316,0.4286,0.6697,0.5227,894,1192,441,76.1281,
2,['portfolio6']_8input_512entry_3hash_128bpi.pickle.lzma,8,512,3,128,62.2654,0.4234,0.6502,0.5129,868,1182,467,72.5083,
3,['portfolio6']_8input_128entry_20hash_32bpi.pickle.lzma,8,128,20,32,65.2593,0.5021,0.5714,0.5345,1200,1190,900,8.7843,
3,['portfolio6']_4input_512entry_5hash_8bpi.pickle.lzma,4,512,5,8,65.7414,0.5081,0.5814,0.5423,1221,1182,879,5.6872,
3,['portfolio6']_4input_512entry_4hash_8bpi.pickle.lzma,4,512,4,8,64.4614,0.4921,0.5652,0.5262,1187,1225,913,5.3671,
3,['portfolio6']_4input_4096entry_10hash_8bpi.pickle.lzma,4,4096,10,8,65.5086,0.5051,0.5857,0.5424,1230,1205,870,8.096,
3,['portfolio6']_4input_128entry_1hash_16bpi.pickle.lzma,4,128,1,16,63.4973,0.4802,0.5543,0.5146,1164,1260,936,8.6317,
3,['portfolio6']_8input_512entry_10hash_16bpi.pickle.lzma,8,512,10,16,64.3285,0.4909,0.5905,0.5361,1240,1286,860,4.4308,
2,['portfolio6']_4input_4096entry_5hash_64bpi.pickle.lzma,4,4096,5,64,62.5858,0.4288,0.6772,0.5251,904,1204,431,58.7369,
2,['portfolio6']_8input_1024entry_3hash_256bpi.pickle.lzma,8,1024,3,256,62.6087,0.4282,0.6674,0.5217,891,1190,444,97.5595,
3,['portfolio6']_8input_128entry_5hash_32bpi.pickle.lzma,8,128,5,32,64.744,0.4959,0.6095,0.5469,1280,1301,820,8.0949,
3,['portfolio6']_4input_4096entry_2hash_8bpi.pickle.lzma,4,4096,2,8,65.2261,0.5016,0.6148,0.5524,1291,1283,809,8.51,
3,['portfolio6']_8input_1024entry_2hash_32bpi.pickle.lzma,8,1024,2,32,65.01,0.499,0.6157,0.5513,1293,1298,807,9.3331,
2,['portfolio6']_8input_256entry_4hash_128bpi.pickle.lzma,8,256,4,128,62.3112,0.4243,0.6554,0.5152,875,1187,460,75.7405,
3,['portfolio6']_8input_4096entry_1hash_16bpi.pickle.lzma,8,4096,1,16,64.8105,0.4966,0.5933,0.5407,1246,1263,854,6.792,
3,['portfolio6']_8input_256entry_20hash_32bpi.pickle.lzma,8,256,20,32,64.8936,0.4976,0.6043,0.5458,1269,1281,831,8.8665,
3,['portfolio6']_8input_4096entry_20hash_16bpi.pickle.lzma,8,4096,20,16,63.4475,0.4808,0.5905,0.53,1240,1339,860,8.4812,
3,['portfolio6']_4input_256entry_3hash_8bpi.pickle.lzma,4,256,3,8,65.1762,0.501,0.621,0.5545,1304,1299,796,7.595,
3,['portfolio6']_8input_2048entry_2hash_32bpi.pickle.lzma,8,2048,2,32,63.1815,0.4774,0.5776,0.5227,1213,1328,887,12.6966,
2,['portfolio6']_8input_512entry_4hash_128bpi.pickle.lzma,8,512,4,128,62.357,0.4252,0.6599,0.5172,881,1191,454,79.8398,
3,['portfolio6']_4input_4096entry_5hash_16bpi.pickle.lzma,4,4096,5,16,64.6443,0.4949,0.6276,0.5534,1318,1345,782,10.3381,
3,['portfolio6']_8input_256entry_4hash_64bpi.pickle.lzma,8,256,4,64,63.0652,0.4766,0.5905,0.5274,1240,1362,860,26.7267,
3,['portfolio6']_8input_128entry_1hash_64bpi.pickle.lzma,8,128,1,64,64.0957,0.489,0.6357,0.5528,1335,1395,765,21.9852,
3,['portfolio6']_8input_2048entry_5hash_64bpi.pickle.lzma,8,2048,5,64,64.5279,0.4933,0.6005,0.5417,1261,1295,839,44.1207,
3,['portfolio6']_8input_512entry_5hash_16bpi.pickle.lzma,8,512,5,16,64.6609,0.4951,0.6205,0.5507,1303,1329,797,6.5445,
3,['portfolio6']_8input_512entry_4hash_16bpi.pickle.lzma,8,512,4,16,63.7965,0.4849,0.5981,0.5356,1256,1334,844,6.9117,
3,['portfolio6']_4input_128entry_3hash_4bpi.pickle.lzma,4,128,3,4,63.863,0.4861,0.6176,0.544,1297,1371,803,3.3341,
2,['portfolio6']_8input_2048entry_3hash_256bpi.pickle.lzma,8,2048,3,256,61.968,0.4213,0.6554,0.5129,875,1202,460,115.6501,
3,['portfolio6']_4input_256entry_2hash_8bpi.pickle.lzma,4,256,2,8,64.0126,0.4884,0.65,0.5577,1365,1430,735,3.8449,
3,['portfolio6']_8input_256entry_2hash_64bpi.pickle.lzma,8,256,2,64,63.8298,0.4858,0.6176,0.5438,1297,1373,803,21.2693,
3,['portfolio6']_4input_256entry_10hash_16bpi.pickle.lzma,4,256,10,16,63.6636,0.4834,0.5967,0.5341,1253,1339,847,11.5232,
3,['portfolio6']_4input_128entry_4hash_16bpi.pickle.lzma,4,128,4,16,64.5279,0.4937,0.6333,0.5549,1330,1364,770,10.8309,
3,['portfolio6']_4input_4096entry_2hash_32bpi.pickle.lzma,4,4096,2,32,64.5113,0.4934,0.6238,0.551,1310,1345,790,21.8102,
3,['portfolio6']_8input_1024entry_10hash_32bpi.pickle.lzma,8,1024,10,32,64.1456,0.4893,0.6229,0.5481,1308,1365,792,8.7731,
3,['portfolio6']_8input_256entry_20hash_64bpi.pickle.lzma,8,256,20,64,64.744,0.4961,0.6367,0.5577,1337,1358,763,24.2111,
2,['portfolio6']_4input_4096entry_3hash_128bpi.pickle.lzma,4,4096,3,128,62.2426,0.4257,0.6764,0.5226,903,1218,432,122.543,
3,['portfolio6']_8input_1024entry_4hash_32bpi.pickle.lzma,8,1024,4,32,63.115,0.4783,0.6252,0.542,1313,1432,787,7.4296,
3,['portfolio6']_8input_1024entry_4hash_128bpi.pickle.lzma,8,1024,4,128,64.8438,0.497,0.601,0.5441,1262,1277,838,117.4232,
3,['portfolio6']_8input_2048entry_10hash_64bpi.pickle.lzma,8,2048,10,64,64.2453,0.4906,0.631,0.552,1325,1376,775,34.9371,
3,['portfolio6']_4input_2048entry_3hash_32bpi.pickle.lzma,4,2048,3,32,63.248,0.4797,0.6252,0.5429,1313,1424,787,13.0833,
3,['portfolio6']_4input_4096entry_20hash_4bpi.pickle.lzma,4,4096,20,4,63.6303,0.4841,0.6386,0.5507,1341,1429,759,5.892,
3,['portfolio6']_8input_512entry_2hash_16bpi.pickle.lzma,8,512,2,16,63.8132,0.4859,0.6305,0.5488,1324,1401,776,7.1579,
3,['portfolio6']_4input_1024entry_2hash_32bpi.pickle.lzma,4,1024,2,32,63.5971,0.4837,0.6371,0.5499,1338,1428,762,14.1549,
3,['portfolio6']_8input_512entry_4hash_64bpi.pickle.lzma,8,512,4,64,63.7301,0.4848,0.6224,0.545,1307,1389,793,26.1544,
