portfolio_index,model_file,input_bits,entry_count,hash_count,bpi_count,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives,eval_time_sec,error
0,['portfolio0']_128input_1024entry_10hash_4bpi.pickle.lzma,128,1024,10,4,60.3286,0.0,0.0,0.0,0,0,338,2.2726,
0,['portfolio0']_128input_1024entry_10hash_8bpi.pickle.lzma,128,1024,10,8,60.3286,0.0,0.0,0.0,0,0,338,2.3049,
0,['portfolio0']_128input_1024entry_10hash_16bpi.pickle.lzma,128,1024,10,16,60.3286,0.0,0.0,0.0,0,0,338,2.5271,
0,['portfolio0']_128input_1024entry_20hash_16bpi.pickle.lzma,128,1024,20,16,60.3286,0.0,0.0,0.0,0,0,338,2.5301,
0,['portfolio0']_128input_1024entry_10hash_32bpi.pickle.lzma,128,1024,10,32,60.3286,0.0,0.0,0.0,0,0,338,2.5361,
0,['portfolio0']_128input_1024entry_20hash_4bpi.pickle.lzma,128,1024,20,4,60.3286,0.0,0.0,0.0,0,0,338,0.4538,
0,['portfolio0']_128input_1024entry_10hash_64bpi.pickle.lzma,128,1024,10,64,60.3286,0.0,0.0,0.0,0,0,338,2.8202,
0,['portfolio0']_128input_1024entry_20hash_8bpi.pickle.lzma,128,1024,20,8,60.3286,0.0,0.0,0.0,0,0,338,0.6399,
0,['portfolio0']_128input_1024entry_20hash_32bpi.pickle.lzma,128,1024,20,32,60.3286,0.0,0.0,0.0,0,0,338,1.2721,
0,['portfolio0']_128input_1024entry_2hash_4bpi.pickle.lzma,128,1024,2,4,59.8592,0.3571,0.0148,0.0284,5,9,333,0.7168,
0,['portfolio0']_128input_1024entry_20hash_64bpi.pickle.lzma,128,1024,20,64,60.3286,0.0,0.0,0.0,0,0,338,1.3935,
0,['portfolio0']_128input_1024entry_2hash_16bpi.pickle.lzma,128,1024,2,16,60.3286,0.0,0.0,0.0,0,0,338,1.1851,
0,['portfolio0']_128input_1024entry_2hash_32bpi.pickle.lzma,128,1024,2,32,60.446,0.5714,0.0118,0.0232,4,3,334,1.1558,
0,['portfolio0']_128input_1024entry_2hash_8bpi.pickle.lzma,128,1024,2,8,59.7418,0.2222,0.0059,0.0115,2,7,336,0.222,
0,['portfolio0']_128input_1024entry_10hash_128bpi.pickle.lzma,128,1024,10,128,60.3286,0.0,0.0,0.0,0,0,338,4.3785,
0,['portfolio0']_128input_1024entry_3hash_16bpi.pickle.lzma,128,1024,3,16,60.3286,0.0,0.0,0.0,0,0,338,0.4179,
0,['portfolio0']_128input_1024entry_20hash_128bpi.pickle.lzma,128,1024,20,128,60.3286,0.0,0.0,0.0,0,0,338,4.5071,
0,['portfolio0']_128input_1024entry_3hash_32bpi.pickle.lzma,128,1024,3,32,59.9765,0.0,0.0,0.0,0,3,338,0.5506,
0,['portfolio0']_128input_1024entry_3hash_4bpi.pickle.lzma,128,1024,3,4,60.3286,0.0,0.0,0.0,0,0,338,0.3964,
0,['portfolio0']_128input_1024entry_2hash_64bpi.pickle.lzma,128,1024,2,64,60.446,0.6667,0.0059,0.0117,2,1,336,1.2322,
0,['portfolio0']_128input_1024entry_3hash_8bpi.pickle.lzma,128,1024,3,8,60.446,0.6667,0.0059,0.0117,2,1,336,0.4285,
0,['portfolio0']_128input_1024entry_4hash_16bpi.pickle.lzma,128,1024,4,16,60.3286,0.0,0.0,0.0,0,0,338,0.3973,
0,['portfolio0']_128input_1024entry_4hash_32bpi.pickle.lzma,128,1024,4,32,60.3286,0.0,0.0,0.0,0,0,338,0.6045,
0,['portfolio0']_128input_1024entry_4hash_4bpi.pickle.lzma,128,1024,4,4,60.3286,0.0,0.0,0.0,0,0,338,0.4085,
0,['portfolio0']_128input_1024entry_3hash_64bpi.pickle.lzma,128,1024,3,64,60.3286,0.0,0.0,0.0,0,0,338,0.9868,
0,['portfolio0']_128input_1024entry_4hash_8bpi.pickle.lzma,128,1024,4,8,60.3286,0.0,0.0,0.0,0,0,338,0.4535,
0,['portfolio0']_128input_1024entry_5hash_16bpi.pickle.lzma,128,1024,5,16,60.3286,0.0,0.0,0.0,0,0,338,0.3978,
