portfolio_index,model_file,input_bits,entry_count,hash_count,bpi_count,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives,eval_time_sec,error
0,['portfolio0']_128input_1024entry_10hash_8bpi.pickle.lzma,128,1024,10,8,60.3286,0.0,0.0,0.0,0,0,338,0.2095,
0,['portfolio0']_128input_1024entry_10hash_16bpi.pickle.lzma,128,1024,10,16,60.3286,0.0,0.0,0.0,0,0,338,0.5206,
0,['portfolio0']_128input_1024entry_10hash_4bpi.pickle.lzma,128,1024,10,4,60.3286,0.0,0.0,0.0,0,0,338,0.5186,
0,['portfolio0']_128input_1024entry_20hash_16bpi.pickle.lzma,128,1024,20,16,60.3286,0.0,0.0,0.0,0,0,338,0.634,
0,['portfolio0']_128input_1024entry_10hash_32bpi.pickle.lzma,128,1024,10,32,60.3286,0.0,0.0,0.0,0,0,338,0.7605,
0,['portfolio0']_128input_1024entry_20hash_4bpi.pickle.lzma,128,1024,20,4,60.3286,0.0,0.0,0.0,0,0,338,0.4743,
0,['portfolio0']_128input_1024entry_20hash_32bpi.pickle.lzma,128,1024,20,32,60.3286,0.0,0.0,0.0,0,0,338,0.9262,
0,['portfolio0']_128input_1024entry_20hash_8bpi.pickle.lzma,128,1024,20,8,60.3286,0.0,0.0,0.0,0,0,338,0.5847,
0,['portfolio0']_128input_1024entry_10hash_64bpi.pickle.lzma,128,1024,10,64,60.3286,0.0,0.0,0.0,0,0,338,1.2762,
0,['portfolio0']_128input_1024entry_2hash_4bpi.pickle.lzma,128,1024,2,4,59.8592,0.3571,0.0148,0.0284,5,9,333,0.3661,
0,['portfolio0']_128input_1024entry_2hash_16bpi.pickle.lzma,128,1024,2,16,60.3286,0.0,0.0,0.0,0,0,338,0.7241,
0,['portfolio0']_128input_1024entry_2hash_32bpi.pickle.lzma,128,1024,2,32,60.446,0.5714,0.0118,0.0232,4,3,334,0.7276,
0,['portfolio0']_128input_1024entry_20hash_64bpi.pickle.lzma,128,1024,20,64,60.3286,0.0,0.0,0.0,0,0,338,1.3775,
0,['portfolio0']_128input_1024entry_2hash_8bpi.pickle.lzma,128,1024,2,8,59.7418,0.2222,0.0059,0.0115,2,7,336,0.4375,
0,['portfolio0']_128input_1024entry_3hash_16bpi.pickle.lzma,128,1024,3,16,60.3286,0.0,0.0,0.0,0,0,338,0.408,
0,['portfolio0']_128input_1024entry_3hash_4bpi.pickle.lzma,128,1024,3,4,60.3286,0.0,0.0,0.0,0,0,338,0.397,
0,['portfolio0']_128input_1024entry_2hash_64bpi.pickle.lzma,128,1024,2,64,60.446,0.6667,0.0059,0.0117,2,1,336,1.2541,
0,['portfolio0']_128input_1024entry_3hash_32bpi.pickle.lzma,128,1024,3,32,59.9765,0.0,0.0,0.0,0,3,338,0.6401,
0,['portfolio0']_128input_1024entry_3hash_8bpi.pickle.lzma,128,1024,3,8,60.446,0.6667,0.0059,0.0117,2,1,336,0.3446,
0,['portfolio0']_128input_1024entry_4hash_16bpi.pickle.lzma,128,1024,4,16,60.3286,0.0,0.0,0.0,0,0,338,0.3946,
0,['portfolio0']_128input_1024entry_3hash_64bpi.pickle.lzma,128,1024,3,64,60.3286,0.0,0.0,0.0,0,0,338,0.85,
0,['portfolio0']_128input_1024entry_4hash_4bpi.pickle.lzma,128,1024,4,4,60.3286,0.0,0.0,0.0,0,0,338,0.411,
0,['portfolio0']_128input_1024entry_20hash_128bpi.pickle.lzma,128,1024,20,128,60.3286,0.0,0.0,0.0,0,0,338,3.3578,
0,['portfolio0']_128input_1024entry_4hash_32bpi.pickle.lzma,128,1024,4,32,60.3286,0.0,0.0,0.0,0,0,338,0.5732,
0,['portfolio0']_128input_1024entry_10hash_128bpi.pickle.lzma,128,1024,10,128,60.3286,0.0,0.0,0.0,0,0,338,3.4462,
