model_file,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives
['portfolio6']_4input_1024entry_2hash_8bpi.pickle.lzma,65.11075949367088,0.6629692832764505,0.6147151898734177,0.6379310344827587,1554,790,974
['portfolio6']_4input_1024entry_3hash_16bpi.pickle.lzma,65.82278481012658,0.6564945226917058,0.6637658227848101,0.6601101494885916,1678,878,850
['portfolio6']_4input_1024entry_3hash_32bpi.pickle.lzma,66.39636075949366,0.678740836567486,0.622626582278481,0.6494739013822983,1574,745,954
['portfolio6']_4input_1024entry_3hash_4bpi.pickle.lzma,64.97231012658227,0.6475633528265107,0.6570411392405063,0.652267818574514,1661,904,867
['portfolio6']_4input_1024entry_3hash_8bpi.pickle.lzma,65.03164556962025,0.665938864628821,0.603243670886076,0.6330427563304275,1525,765,1003
['portfolio6']_4input_1024entry_4hash_16bpi.pickle.lzma,65.58544303797468,0.6668077900084673,0.6230221518987342,0.6441717791411042,1575,787,953
['portfolio6']_4input_1024entry_4hash_32bpi.pickle.lzma,66.29746835443038,0.6759180187873612,0.6261867088607594,0.6501026694045173,1583,759,945
['portfolio6']_4input_1024entry_4hash_4bpi.pickle.lzma,64.69541139240506,0.6690942193900774,0.5814873417721519,0.6222222222222222,1470,727,1058
['portfolio6']_4input_1024entry_4hash_8bpi.pickle.lzma,65.68433544303798,0.6759875721260542,0.6024525316455697,0.637105208115457,1523,730,1005
['portfolio6']_4input_1024entry_5hash_16bpi.pickle.lzma,65.50632911392405,0.657177225340818,0.6483386075949367,0.6527279968140183,1639,855,889
['portfolio6']_4input_1024entry_5hash_32bpi.pickle.lzma,65.90189873417721,0.6780336581045173,0.6056170886075949,0.6397826995403258,1531,727,997
['portfolio6']_4input_1024entry_5hash_4bpi.pickle.lzma,65.64477848101265,0.6780729401170644,0.5957278481012658,0.6342387871130765,1506,715,1022
['portfolio6']_4input_1024entry_5hash_8bpi.pickle.lzma,65.46677215189874,0.6629166666666667,0.6293512658227848,0.645698051948052,1591,809,937
['portfolio6']_4input_128entry_2hash_16bpi.pickle.lzma,65.58544303797468,0.6655462184873949,0.6265822784810127,0.6454767726161368,1584,796,944
['portfolio6']_4input_128entry_2hash_32bpi.pickle.lzma,65.625,0.6718885987815492,0.6107594936708861,0.6398673849979278,1544,754,984
['portfolio6']_4input_128entry_2hash_4bpi.pickle.lzma,64.35917721518987,0.7048532731376975,0.49406645569620256,0.5809302325581397,1249,523,1279
['portfolio6']_4input_128entry_2hash_8bpi.pickle.lzma,65.48655063291139,0.6775510204081633,0.5909810126582279,0.6313120642298754,1494,711,1034
['portfolio6']_4input_128entry_3hash_16bpi.pickle.lzma,65.88212025316456,0.686831084225221,0.5838607594936709,0.6311738293778063,1476,673,1052
['portfolio6']_4input_128entry_3hash_32bpi.pickle.lzma,65.32832278481013,0.6632954066582385,0.622626582278481,0.6423178943072843,1574,799,954
['portfolio6']_4input_128entry_3hash_4bpi.pickle.lzma,65.60522151898735,0.6877677296525464,0.5715981012658228,0.6243249081875135,1445,656,1083
['portfolio6']_4input_128entry_3hash_8bpi.pickle.lzma,65.26898734177216,0.6729390681003584,0.5941455696202531,0.6310924369747899,1502,730,1026
['portfolio6']_4input_128entry_4hash_16bpi.pickle.lzma,66.0996835443038,0.6754310344827587,0.6198575949367089,0.6464521452145215,1567,753,961
['portfolio6']_4input_128entry_4hash_32bpi.pickle.lzma,65.66455696202532,0.658908507223114,0.6495253164556962,0.654183266932271,1642,850,886
['portfolio6']_4input_128entry_4hash_4bpi.pickle.lzma,64.93275316455697,0.6778144135657089,0.5692246835443038,0.6187916577080198,1439,684,1089
['portfolio6']_4input_128entry_4hash_8bpi.pickle.lzma,65.80300632911393,0.6978702327885091,0.5573575949367089,0.6197492852430174,1409,610,1119
['portfolio6']_4input_128entry_5hash_16bpi.pickle.lzma,65.54588607594937,0.6663844199830652,0.622626582278481,0.6437627811860941,1574,788,954
['portfolio6']_4input_128entry_5hash_32bpi.pickle.lzma,65.40743670886076,0.6672391584370975,0.6147151898734177,0.6399011735639283,1554,775,974
['portfolio6']_4input_128entry_5hash_4bpi.pickle.lzma,65.44699367088607,0.68675274988044,0.5680379746835443,0.6217796059753194,1436,655,1092
['portfolio6']_4input_128entry_5hash_8bpi.pickle.lzma,65.66455696202532,0.6618969746524939,0.6404272151898734,0.6509851226377162,1619,827,909
['portfolio6']_4input_256entry_2hash_16bpi.pickle.lzma,65.92167721518987,0.6716417910447762,0.6230221518987342,0.6464190437102402,1575,770,953
['portfolio6']_4input_256entry_2hash_32bpi.pickle.lzma,65.60522151898735,0.6510915358100344,0.6724683544303798,0.66160731659856,1700,911,828
['portfolio6']_4input_256entry_2hash_4bpi.pickle.lzma,65.44699367088607,0.6937965260545905,0.553006329113924,0.6154523442659036,1398,617,1130
['portfolio6']_4input_256entry_2hash_8bpi.pickle.lzma,65.42721518987342,0.6697127937336814,0.6087816455696202,0.6377952755905512,1539,759,989
['portfolio6']_4input_256entry_3hash_16bpi.pickle.lzma,65.96123417721519,0.6851766865534649,0.5905854430379747,0.6343743360951773,1493,686,1035
['portfolio6']_4input_256entry_3hash_32bpi.pickle.lzma,65.54588607594937,0.662262592898431,0.634493670886076,0.6480808080808081,1604,818,924
['portfolio6']_4input_256entry_3hash_4bpi.pickle.lzma,64.89319620253164,0.6793711291090996,0.5640822784810127,0.6163821050356603,1426,673,1102
['portfolio6']_4input_256entry_3hash_8bpi.pickle.lzma,65.13053797468355,0.653552790044159,0.6439873417721519,0.6487348077306236,1628,863,900
['portfolio6']_4input_256entry_4hash_16bpi.pickle.lzma,65.74367088607595,0.6817351598173516,0.5905854430379747,0.6328952946163628,1493,697,1035
['portfolio6']_4input_256entry_4hash_32bpi.pickle.lzma,65.54588607594937,0.6658227848101266,0.6242088607594937,0.6443446304614128,1578,792,950
['portfolio6']_4input_256entry_4hash_4bpi.pickle.lzma,65.03164556962025,0.6909547738693468,0.5439082278481012,0.6086764054891545,1375,615,1153
['portfolio6']_4input_256entry_4hash_8bpi.pickle.lzma,64.85363924050634,0.6406893967778194,0.6764240506329114,0.6580719645949586,1710,959,818
['portfolio6']_4input_256entry_5hash_16bpi.pickle.lzma,65.625,0.6578737010391686,0.6511075949367089,0.6544731610337973,1646,856,882
['portfolio6']_4input_256entry_5hash_32bpi.pickle.lzma,66.29746835443038,0.6840929401251117,0.6056170886075949,0.6424674779689467,1531,707,997
['portfolio6']_4input_256entry_5hash_4bpi.pickle.lzma,65.05142405063292,0.6922688226376958,0.5419303797468354,0.6079431994674951,1370,609,1158
['portfolio6']_4input_256entry_5hash_8bpi.pickle.lzma,65.56566455696202,0.6914841849148419,0.5621044303797469,0.6201178267510365,1421,634,1107
['portfolio6']_4input_512entry_2hash_16bpi.pickle.lzma,66.27768987341773,0.6703933747412009,0.6404272151898734,0.6550677726077281,1619,796,909
['portfolio6']_4input_512entry_2hash_32bpi.pickle.lzma,65.625,0.6534576534576535,0.6653481012658228,0.6593492747941984,1682,892,846
['portfolio6']_4input_512entry_2hash_4bpi.pickle.lzma,64.73496835443038,0.7001612036539495,0.5154272151898734,0.5937571200729096,1303,558,1225
['portfolio6']_4input_512entry_2hash_8bpi.pickle.lzma,65.58544303797468,0.6705627705627706,0.6127373417721519,0.6403472509301366,1549,761,979
['portfolio6']_4input_512entry_3hash_16bpi.pickle.lzma,65.32832278481013,0.6596621343222084,0.6333069620253164,0.6462159434914229,1601,826,927
['portfolio6']_4input_512entry_3hash_32bpi.pickle.lzma,65.78322784810126,0.659217877094972,0.6534810126582279,0.656336909018673,1652,854,876
['portfolio6']_4input_512entry_3hash_4bpi.pickle.lzma,64.59651898734177,0.7157894736842105,0.48417721518987344,0.5776309579990562,1224,486,1304
['portfolio6']_4input_512entry_3hash_8bpi.pickle.lzma,65.36787974683544,0.6627565982404692,0.6257911392405063,0.6437436419125128,1582,805,946
['portfolio6']_4input_512entry_4hash_16bpi.pickle.lzma,65.82278481012658,0.6848428835489834,0.5862341772151899,0.6317135549872123,1482,682,1046
['portfolio6']_4input_512entry_4hash_32bpi.pickle.lzma,65.68433544303798,0.6706844597503229,0.6162974683544303,0.642341785198928,1558,765,970
['portfolio6']_4input_512entry_4hash_4bpi.pickle.lzma,65.40743670886076,0.6815850815850816,0.5783227848101266,0.6257222341108495,1462,683,1066
['portfolio6']_4input_512entry_4hash_8bpi.pickle.lzma,65.50632911392405,0.6688199827734711,0.6143196202531646,0.6404123711340206,1553,769,975
['portfolio6']_4input_512entry_5hash_16bpi.pickle.lzma,65.64477848101265,0.6686567164179105,0.620253164556962,0.643546070182639,1568,777,960
['portfolio6']_4input_512entry_5hash_32bpi.pickle.lzma,66.85126582278481,0.7123629112662014,0.5652689873417721,0.6303484781649757,1429,577,1099
['portfolio6']_4input_512entry_5hash_4bpi.pickle.lzma,64.83386075949366,0.7051422319474836,0.5098892405063291,0.5918273645546374,1289,539,1239
['portfolio6']_4input_512entry_5hash_8bpi.pickle.lzma,65.54588607594937,0.6737400530503979,0.6028481012658228,0.6363256784968685,1524,738,1004
['portfolio6']_64input_1024entry_1hash_16bpi.pickle.lzma,72.80458860759494,0.7964010282776349,0.6127373417721519,0.6926000447127207,1549,396,979
['portfolio6']_64input_1024entry_1hash_32bpi.pickle.lzma,77.59098101265823,0.8212805158912944,0.7053006329113924,0.7588848691210895,1783,388,745
['portfolio6']_64input_1024entry_1hash_64bpi.pickle.lzma,84.23655063291139,0.8650358498523829,0.8113132911392406,0.8373137374974485,2051,320,477
['portfolio6']_64input_1024entry_2hash_16bpi.pickle.lzma,69.3631329113924,0.7556135770234987,0.5723892405063291,0.6513616925500787,1447,468,1081
['portfolio6']_64input_1024entry_2hash_32bpi.pickle.lzma,74.0506329113924,0.7753623188405797,0.6772151898734177,0.7229729729729729,1712,496,816
['portfolio6']_64input_1024entry_2hash_64bpi.pickle.lzma,79.72705696202532,0.8408163265306122,0.7333860759493671,0.7834354532009297,1854,351,674
['portfolio6']_64input_1024entry_3hash_16bpi.pickle.lzma,66.0996835443038,0.699901768172888,0.5636867088607594,0.6244522348816827,1425,611,1103
['portfolio6']_64input_1024entry_3hash_32bpi.pickle.lzma,71.1629746835443,0.7696572580645161,0.6040348101265823,0.6768617021276596,1527,457,1001
['portfolio6']_64input_1024entry_3hash_64bpi.pickle.lzma,77.33386075949366,0.7940425531914893,0.7381329113924051,0.7650676506765067,1866,484,662
['portfolio6']_64input_1024entry_4hash_16bpi.pickle.lzma,62.14398734177215,0.6530408773678963,0.5181962025316456,0.5778561976179973,1310,696,1218
['portfolio6']_64input_1024entry_4hash_32bpi.pickle.lzma,67.5632911392405,0.7211155378486056,0.5727848101265823,0.6384479717813051,1448,560,1080
['portfolio6']_64input_1024entry_4hash_64bpi.pickle.lzma,69.73892405063292,0.7349340866290018,0.6174841772151899,0.6711092003439381,1561,563,967
['portfolio6']_64input_2048entry_1hash_16bpi.pickle.lzma,80.24129746835443,0.8828242363545318,0.6973892405063291,0.7792265193370165,1763,234,765
['portfolio6']_64input_2048entry_1hash_32bpi.pickle.lzma,86.25395569620254,0.8928418345477925,0.8239715189873418,0.8570253034355072,2083,250,445
['portfolio6']_64input_2048entry_1hash_64bpi.pickle.lzma,88.60759493670885,0.9026402640264026,0.865506329113924,0.8836833602584815,2188,236,340
['portfolio6']_64input_2048entry_2hash_16bpi.pickle.lzma,75.89003164556962,0.8687323943661972,0.6099683544303798,0.7167092726005113,1542,233,986
['portfolio6']_64input_2048entry_2hash_32bpi.pickle.lzma,82.53560126582279,0.8856071261134553,0.7472310126582279,0.8105556747479082,1889,244,639
['portfolio6']_64input_2048entry_2hash_64bpi.pickle.lzma,87.34177215189874,0.8887973640856672,0.8536392405063291,0.870863599677159,2158,270,370
['portfolio6']_64input_2048entry_3hash_16bpi.pickle.lzma,74.68354430379746,0.8129388164493481,0.6412183544303798,0.7169394073418841,1621,373,907
['portfolio6']_64input_2048entry_3hash_32bpi.pickle.lzma,79.4501582278481,0.8385629831741701,0.7294303797468354,0.7801988576264015,1844,355,684
['portfolio6']_64input_2048entry_3hash_64bpi.pickle.lzma,84.6123417721519,0.896286231884058,0.7828322784810127,0.8357263513513514,1979,229,549
['portfolio6']_64input_2048entry_4hash_16bpi.pickle.lzma,71.89477848101265,0.7848687596500258,0.603243670886076,0.682174010288526,1525,418,1003
['portfolio6']_64input_2048entry_4hash_32bpi.pickle.lzma,78.65901898734177,0.8306709265175719,0.7199367088607594,0.7713498622589532,1820,371,708
['portfolio6']_64input_2048entry_4hash_64bpi.pickle.lzma,82.97072784810126,0.8566538296961917,0.7919303797468354,0.823021582733813,2002,335,526
['portfolio6']_64input_512entry_1hash_16bpi.pickle.lzma,66.73259493670885,0.718266253869969,0.5506329113924051,0.6233766233766234,1392,546,1136
['portfolio6']_64input_512entry_1hash_32bpi.pickle.lzma,71.85522151898735,0.7461024498886414,0.6625791139240507,0.7018646553530274,1675,570,853
['portfolio6']_64input_512entry_1hash_64bpi.pickle.lzma,77.7492088607595,0.8133095131755248,0.7203322784810127,0.764002517306482,1821,418,707
['portfolio6']_64input_512entry_2hash_16bpi.pickle.lzma,62.06487341772152,0.6618895966029724,0.4932753164556962,0.5652765185856754,1247,637,1281
['portfolio6']_64input_512entry_2hash_32bpi.pickle.lzma,66.96993670886076,0.7010309278350515,0.5917721518987342,0.6417846417846418,1496,638,1032
['portfolio6']_64input_512entry_2hash_64bpi.pickle.lzma,71.83544303797468,0.7303839732888147,0.692246835443038,0.710804224207961,1750,646,778
['portfolio6']_64input_512entry_3hash_16bpi.pickle.lzma,61.01661392405063,0.6398794575590155,0.5039556962025317,0.5638415578667847,1274,717,1254
['portfolio6']_64input_512entry_3hash_32bpi.pickle.lzma,62.7373417721519,0.6651282051282051,0.5130537974683544,0.5792764627065654,1297,653,1231
['portfolio6']_64input_512entry_3hash_64bpi.pickle.lzma,65.82278481012658,0.6919385796545106,0.5704113924050633,0.6253252385082394,1442,642,1086
['portfolio6']_64input_512entry_4hash_16bpi.pickle.lzma,56.74446202531646,0.5905469994689325,0.439873417721519,0.504194060303786,1112,771,1416
['portfolio6']_64input_512entry_4hash_32bpi.pickle.lzma,58.48496835443038,0.6172772006560963,0.4465981012658228,0.5182464998852422,1129,700,1399
['portfolio6']_64input_512entry_4hash_64bpi.pickle.lzma,62.32199367088608,0.6580416032470827,0.5130537974683544,0.5765725716825961,1297,674,1231
['portfolio6']_8input_1024entry_2hash_16bpi.pickle.lzma,66.17879746835443,0.686247723132969,0.596123417721519,0.6380186282811177,1507,689,1021
['portfolio6']_8input_1024entry_2hash_32bpi.pickle.lzma,65.68433544303798,0.6662473794549266,0.6285601265822784,0.6468552819051496,1589,796,939
['portfolio6']_8input_1024entry_2hash_4bpi.pickle.lzma,65.18987341772153,0.6584158415841584,0.6313291139240507,0.6445880452342487,1596,828,932
['portfolio6']_8input_1024entry_2hash_8bpi.pickle.lzma,65.48655063291139,0.6868735083532219,0.5692246835443038,0.6225394765303915,1439,656,1089
['portfolio6']_8input_1024entry_3hash_16bpi.pickle.lzma,66.45569620253164,0.6853832442067737,0.6083860759493671,0.644593461860855,1538,706,990
['portfolio6']_8input_1024entry_3hash_32bpi.pickle.lzma,65.50632911392405,0.6861348528015194,0.5715981012658228,0.6236512731981009,1445,661,1083
['portfolio6']_8input_1024entry_3hash_4bpi.pickle.lzma,59.07832278481012,0.6115702479338843,0.497626582278481,0.5487459105779716,1258,799,1270
['portfolio6']_8input_1024entry_3hash_8bpi.pickle.lzma,65.42721518987342,0.6934523809523809,0.553006329113924,0.6153169014084506,1398,618,1130
['portfolio6']_8input_1024entry_4hash_16bpi.pickle.lzma,65.46677215189874,0.6495791889824024,0.6716772151898734,0.6604434072345391,1698,916,830
['portfolio6']_8input_1024entry_4hash_32bpi.pickle.lzma,67.20727848101265,0.7159880834160874,0.5704113924050633,0.6349625715543814,1442,572,1086
['portfolio6']_8input_1024entry_4hash_4bpi.pickle.lzma,65.52610759493672,0.687888942077549,0.5684335443037974,0.622482131254061,1437,652,1091
['portfolio6']_8input_1024entry_4hash_8bpi.pickle.lzma,65.50632911392405,0.6785063752276868,0.5893987341772152,0.6308213378492804,1490,706,1038
['portfolio6']_8input_1024entry_5hash_16bpi.pickle.lzma,66.63370253164557,0.6954904695490469,0.5917721518987342,0.6394528745458431,1496,655,1032
['portfolio6']_8input_1024entry_5hash_32bpi.pickle.lzma,67.87974683544303,0.72398414271556,0.5779272151898734,0.6427628684557855,1461,557,1067
['portfolio6']_8input_1024entry_5hash_4bpi.pickle.lzma,64.81408227848101,0.7036432843936922,0.5118670886075949,0.5926265170597663,1294,545,1234
['portfolio6']_8input_1024entry_5hash_8bpi.pickle.lzma,65.22943037974683,0.6988636363636364,0.5352056962025317,0.6061827956989247,1353,583,1175
['portfolio6']_8input_128entry_2hash_16bpi.pickle.lzma,66.13924050632912,0.6811722912966253,0.6068037974683544,0.6418410041841004,1534,718,994
['portfolio6']_8input_128entry_2hash_32bpi.pickle.lzma,65.70411392405063,0.6637788778877888,0.6364715189873418,0.64983844911147,1609,815,919
['portfolio6']_8input_128entry_2hash_4bpi.pickle.lzma,64.87341772151899,0.6640488656195462,0.6020569620253164,0.6315352697095435,1522,770,1006
['portfolio6']_8input_128entry_2hash_8bpi.pickle.lzma,65.40743670886076,0.6810785681078568,0.5795094936708861,0.6262021799529814,1465,686,1063
['portfolio6']_8input_128entry_3hash_16bpi.pickle.lzma,66.0007911392405,0.6642306130734876,0.6471518987341772,0.6555800440793429,1636,827,892
['portfolio6']_8input_128entry_3hash_32bpi.pickle.lzma,66.67325949367088,0.6959553695955369,0.5921677215189873,0.6398803163069032,1497,654,1031
['portfolio6']_8input_128entry_3hash_4bpi.pickle.lzma,65.1503164556962,0.7203682393555811,0.495253164556962,0.5869667135489921,1252,486,1276
['portfolio6']_8input_128entry_3hash_8bpi.pickle.lzma,66.21835443037975,0.6998050682261209,0.5680379746835443,0.6270742358078603,1436,616,1092
['portfolio6']_8input_128entry_4hash_16bpi.pickle.lzma,66.55458860759494,0.6960187353629976,0.5878164556962026,0.6373579240832082,1486,649,1042
['portfolio6']_8input_128entry_4hash_32bpi.pickle.lzma,66.8117088607595,0.6904121863799283,0.6095727848101266,0.6474789915966387,1541,691,987
['portfolio6']_8input_128entry_4hash_4bpi.pickle.lzma,64.02294303797468,0.7096392667060911,0.47468354430379744,0.5688551789523585,1200,491,1328
['portfolio6']_8input_128entry_4hash_8bpi.pickle.lzma,65.03164556962025,0.6699463327370304,0.5925632911392406,0.6288832913518052,1498,738,1030
['portfolio6']_8input_128entry_5hash_16bpi.pickle.lzma,66.2381329113924,0.6645290581162324,0.6558544303797469,0.66016324905435,1658,837,870
['portfolio6']_8input_128entry_5hash_32bpi.pickle.lzma,65.34810126582279,0.6656703672075149,0.6166930379746836,0.6402464065708418,1559,783,969
['portfolio6']_8input_128entry_5hash_4bpi.pickle.lzma,64.31962025316456,0.6899265477439664,0.5201740506329114,0.5931438881371223,1315,591,1213
['portfolio6']_8input_128entry_5hash_8bpi.pickle.lzma,65.52610759493672,0.673289183222958,0.603243670886076,0.6363446693094096,1525,740,1003
['portfolio6']_8input_256entry_2hash_16bpi.pickle.lzma,66.7128164556962,0.6865342163355408,0.6151107594936709,0.6488629250991028,1555,710,973
['portfolio6']_8input_256entry_2hash_32bpi.pickle.lzma,65.78322784810126,0.6631234668847097,0.6416139240506329,0.6521913952553277,1622,824,906
['portfolio6']_8input_256entry_2hash_4bpi.pickle.lzma,64.73496835443038,0.6997319034852547,0.5162183544303798,0.5941270202595037,1305,560,1223
['portfolio6']_8input_256entry_2hash_8bpi.pickle.lzma,65.52610759493672,0.6917440156326331,0.560126582278481,0.6190163934426229,1416,631,1112
['portfolio6']_8input_256entry_3hash_16bpi.pickle.lzma,65.84256329113924,0.689900426742532,0.5755537974683544,0.6275609230105672,1455,654,1073
['portfolio6']_8input_256entry_3hash_32bpi.pickle.lzma,67.44462025316456,0.7132495164410058,0.5834651898734177,0.6418624891209747,1475,593,1053
['portfolio6']_8input_256entry_3hash_4bpi.pickle.lzma,65.76344936708861,0.7152890329551593,0.5237341772151899,0.6047042703813656,1324,527,1204
['portfolio6']_8input_256entry_3hash_8bpi.pickle.lzma,65.94145569620254,0.6753698868581375,0.6139240506329114,0.6431827600497305,1552,746,976
['portfolio6']_8input_256entry_4hash_16bpi.pickle.lzma,65.92167721518987,0.6832043695949022,0.59375,0.6353439153439153,1501,696,1027
['portfolio6']_8input_256entry_4hash_32bpi.pickle.lzma,67.16772151898735,0.7031835205992509,0.5941455696202531,0.644082332761578,1502,634,1026
['portfolio6']_8input_256entry_4hash_4bpi.pickle.lzma,64.99208860759494,0.6779342723004694,0.5712025316455697,0.6200085873765564,1444,686,1084
['portfolio6']_8input_256entry_4hash_8bpi.pickle.lzma,66.11946202531645,0.7044656297039639,0.555379746835443,0.6211015262110152,1404,589,1124
['portfolio6']_8input_256entry_5hash_16bpi.pickle.lzma,66.07990506329115,0.6655804480651731,0.6463607594936709,0.6558298213927354,1634,821,894
['portfolio6']_8input_256entry_5hash_32bpi.pickle.lzma,66.02056962025317,0.66875,0.6348892405063291,0.6513798701298701,1605,795,923
['portfolio6']_8input_256entry_5hash_4bpi.pickle.lzma,65.74367088607595,0.6893434823977165,0.5731803797468354,0.6259179265658746,1449,653,1079
['portfolio6']_8input_256entry_5hash_8bpi.pickle.lzma,65.76344936708861,0.6878830740216879,0.5771360759493671,0.6276618627661863,1459,662,1069
['portfolio6']_8input_512entry_2hash_16bpi.pickle.lzma,66.77215189873418,0.7005676442762535,0.5858386075949367,0.6380870314519603,1481,633,1047
['portfolio6']_8input_512entry_2hash_32bpi.pickle.lzma,66.37658227848101,0.6712158808933002,0.6420094936708861,0.6562879094217549,1623,795,905
['portfolio6']_8input_512entry_2hash_4bpi.pickle.lzma,64.31962025316456,0.6811811811811812,0.538370253164557,0.6014140521431729,1361,637,1167
['portfolio6']_8input_512entry_2hash_8bpi.pickle.lzma,66.49525316455697,0.6762468300929839,0.6329113924050633,0.6538618716796077,1600,766,928
['portfolio6']_8input_512entry_3hash_16bpi.pickle.lzma,66.0996835443038,0.6893023255813954,0.5862341772151899,0.6336041043180847,1482,668,1046
['portfolio6']_8input_512entry_3hash_32bpi.pickle.lzma,67.12816455696202,0.7021475256769374,0.5949367088607594,0.6441113490364025,1504,638,1024
['portfolio6']_8input_512entry_3hash_4bpi.pickle.lzma,65.48655063291139,0.6888567293777135,0.564873417721519,0.6207346229080636,1428,645,1100
['portfolio6']_8input_512entry_3hash_8bpi.pickle.lzma,65.3876582278481,0.6901270772238515,0.5585443037974683,0.6174027109750766,1412,634,1116
['portfolio6']_8input_512entry_4hash_16bpi.pickle.lzma,65.92167721518987,0.681551646368967,0.5977056962025317,0.6368809272918863,1511,706,1017
['portfolio6']_8input_512entry_4hash_32bpi.pickle.lzma,65.44699367088607,0.6711968434896975,0.6056170886075949,0.6367228113953004,1531,750,997
['portfolio6']_8input_512entry_4hash_4bpi.pickle.lzma,65.26898734177216,0.6815616180620885,0.5731803797468354,0.6226901590030081,1449,677,1079
['portfolio6']_8input_512entry_4hash_8bpi.pickle.lzma,66.07990506329115,0.6825325550067355,0.6012658227848101,0.6393270241850684,1520,707,1008
['portfolio6']_8input_512entry_5hash_16bpi.pickle.lzma,66.49525316455697,0.6993307839388145,0.5787183544303798,0.6333333333333333,1463,629,1065
['portfolio6']_8input_512entry_5hash_32bpi.pickle.lzma,66.39636075949366,0.7196608373078961,0.5371835443037974,0.6151755379388448,1358,529,1170
['portfolio6']_8input_512entry_5hash_4bpi.pickle.lzma,63.54825949367089,0.7020648967551623,0.47072784810126583,0.5635803930854842,1190,505,1338
['portfolio6']_8input_512entry_5hash_8bpi.pickle.lzma,65.42721518987342,0.6887705711519845,0.5628955696202531,0.6195037004788855,1423,643,1105
