model_file,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives
['portfolio6']_8input_1024entry_10hash_8bpi.pickle.lzma,64.57674051,0.654897016,0.616297468,0.635011208,1558,821,970
['portfolio6']_8input_512entry_20hash_8bpi.pickle.lzma,64.53718354,0.67408811,0.56289557,0.613494288,1423,688,1105
['portfolio6']_16input_128entry_20hash_32bpi.pickle.lzma,64.51740506,0.668194317,0.576740506,0.61910828,1458,724,1070
['portfolio6']_8input_1024entry_5hash_4bpi.pickle.lzma,64.43829114,0.6825,0.539952532,0.602915194,1365,635,1163
['portfolio6']_16input_256entry_5hash_8bpi.pickle.lzma,64.39873418,0.679841897,0.544303797,0.60456942,1376,648,1152
['portfolio6']_16input_1024entry_20hash_4bpi.pickle.lzma,64.31962025,0.753146853,0.426028481,0.54421425,1077,353,1451
['portfolio6']_8input_128entry_5hash_4bpi.pickle.lzma,63.98338608,0.69671675,0.495253165,0.578959538,1252,545,1276
['portfolio6']_16input_256entry_5hash_4bpi.pickle.lzma,63.96360759,0.675273088,0.537974684,0.59885513,1360,654,1168
['portfolio6']_16input_512entry_5hash_4bpi.pickle.lzma,63.70648734,0.725439167,0.441060127,0.548585486,1115,422,1413
['portfolio6']_16input_128entry_10hash_16bpi.pickle.lzma,63.6471519,0.634555382,0.643591772,0.639041634,1627,937,901
['portfolio6']_16input_128entry_5hash_8bpi.pickle.lzma,63.60759494,0.646258503,0.601265823,0.62295082,1520,832,1008
['portfolio6']_16input_256entry_20hash_8bpi.pickle.lzma,63.60759494,0.700232829,0.475870253,0.566650966,1203,515,1325
['portfolio6']_16input_256entry_10hash_8bpi.pickle.lzma,63.46914557,0.684953829,0.498813291,0.577248798,1261,580,1267
['portfolio6']_16input_512entry_20hash_4bpi.pickle.lzma,63.35047468,0.724252492,0.431170886,0.540540541,1090,415,1438
['portfolio6']_16input_512entry_10hash_4bpi.pickle.lzma,63.27136076,0.750560119,0.397547468,0.519782777,1005,334,1523
['portfolio6']_32input_1024entry_10hash_16bpi.pickle.lzma,62.99446203,0.662704309,0.529272152,0.588519903,1338,681,1190
['portfolio6']_32input_512entry_5hash_16bpi.pickle.lzma,62.75712025,0.697247706,0.450949367,0.54768196,1140,495,1388
['portfolio6']_16input_128entry_20hash_16bpi.pickle.lzma,62.55933544,0.673024523,0.488528481,0.566124226,1235,600,1293
['portfolio6']_32input_1024entry_20hash_32bpi.pickle.lzma,62.32199367,0.718596491,0.405063291,0.518087528,1024,401,1504
['portfolio6']_8input_256entry_10hash_8bpi.pickle.lzma,62.14398734,0.63086104,0.585443038,0.607304062,1480,866,1048
['portfolio6']_8input_512entry_20hash_4bpi.pickle.lzma,62.02531646,0.674112257,0.465585443,0.55077211,1177,569,1351
['portfolio6']_8input_256entry_5hash_4bpi.pickle.lzma,61.94620253,0.690656566,0.432753165,0.532101167,1094,490,1434
